,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
8448,2011-09-05 16:07:00.000000108,4.5,2011-09-05 16:07:00 UTC,-73.95393299999998,40.770692,-73.94915999999998,40.78094,2
47146,2014-02-21 19:17:04.0000002,13.0,2014-02-21 19:17:04 UTC,-73.986131,40.740866,-73.955788,40.77274600000001,4
17798,2013-06-20 14:46:00.00000058,9.0,2013-06-20 14:46:00 UTC,-74.002888,40.760327,-73.98686500000002,40.7595,2
78059,2011-01-28 09:43:00.000000100,6.5,2011-01-28 09:43:00 UTC,-74.008135,40.738903,-73.99167,40.7319,1
47653,2009-01-25 22:59:37.0000001,9.8,2009-01-25 22:59:37 UTC,-74.00281899999997,40.719974,-73.98931800000003,40.75601,2
9446,2012-01-18 13:51:00.00000053,6.9,2012-01-18 13:51:00 UTC,-74.001502,40.739397,-73.990703,40.752295,1
74531,2011-11-04 11:52:00.000000197,6.5,2011-11-04 11:52:00 UTC,-73.979732,40.761512,-73.988123,40.75433,2
77033,2011-05-31 12:43:00.000000192,10.9,2011-05-31 12:43:00 UTC,-73.9715,40.76441,-73.97264200000002,40.743212,1
87854,2012-05-04 22:38:24.0000006,6.5,2012-05-04 22:38:24 UTC,-74.004385,40.74246,-74.00399300000002,40.722559,1
59588,2010-11-11 05:51:00.00000043,11.7,2010-11-11 05:51:00 UTC,-73.970347,40.789037,-73.968588,40.787492,1
51820,2009-08-06 17:18:00.00000024,4.5,2009-08-06 17:18:00 UTC,-73.963888,40.765428,-73.95364000000002,40.779287,1
17452,2012-02-03 13:11:00.000000119,6.1,2012-02-03 13:11:00 UTC,-73.95692,40.766523,-73.94055999999998,40.789092,1
36964,2011-12-27 20:50:04.0000001,6.9,2011-12-27 20:50:04 UTC,-74.006229,40.734371,-73.998029,40.756334,1
90972,2010-05-22 18:56:00.000000117,5.7,2010-05-22 18:56:00 UTC,-73.99760500000002,40.68355,-73.989987,40.672833,1
18384,2013-07-10 13:46:05.0000001,9.5,2013-07-10 13:46:05 UTC,-74.0051,40.722718,-73.991349,40.745696,1
24923,2013-06-19 06:46:00.000000115,52.0,2013-06-19 06:46:00 UTC,-73.99729,40.722412,-73.788185,40.647407,1
78653,2009-05-31 18:27:23.0000003,5.7,2009-05-31 18:27:23 UTC,-73.98349300000002,40.781202,-73.967697,40.787931,1
47599,2012-10-25 14:07:00.00000047,11.0,2012-10-25 14:07:00 UTC,-73.973152,40.748508,-73.999553,40.726135,1
22504,2015-01-20 09:32:52.0000002,17.5,2015-01-20 09:32:52 UTC,-73.95674133300781,40.7711296081543,-73.99064636230467,40.745399475097656,1
23982,2011-11-18 18:03:45.0000001,12.5,2011-11-18 18:03:45 UTC,-74.011104,40.702297,-73.984166,40.725146,4
25506,2011-10-13 17:11:54.0000001,14.1,2011-10-13 17:11:54 UTC,-73.782,40.6448,-73.7549,40.6895,2
78336,2014-07-31 19:24:19.0000002,8.5,2014-07-31 19:24:19 UTC,-73.96916,40.76426,-73.980684,40.778252,1
64932,2014-05-04 02:52:00.00000080,4.5,2014-05-04 02:52:00 UTC,-73.995272,40.75202700000001,-73.99951999999998,40.744987,1
77614,2011-01-22 07:58:00.00000061,11.7,2011-01-22 07:58:00 UTC,-73.96024,40.76638,-73.993763,40.718322,5
78925,2011-11-04 12:43:14.0000001,4.1,2011-11-04 12:43:14 UTC,-73.991825,40.764589,-73.988703,40.773978,1
63946,2010-05-19 13:19:57.0000001,8.9,2010-05-19 13:19:57 UTC,-73.994276,40.750887,-73.980929,40.773227,1
51723,2010-09-23 21:16:01.0000005,12.5,2010-09-23 21:16:01 UTC,-73.98382099999998,40.721628,-73.948285,40.779101,1
52020,2013-07-31 19:04:15.0000001,25.83,2013-07-31 19:04:15 UTC,-73.862751,40.768874,-73.93521199999998,40.795992,1
16888,2013-02-11 18:31:00.00000042,12.5,2013-02-11 18:31:00 UTC,-73.981472,40.732772,-73.95100699999998,40.777612,1
20294,2012-04-06 15:50:00.00000011,7.7,2012-04-06 15:50:00 UTC,-73.98477,40.742617,-73.96788000000002,40.758955,5
10499,2014-03-30 21:17:33.0000004,8.0,2014-03-30 21:17:33 UTC,-73.958743,40.71274,-73.983388,40.7219,1
94696,2011-10-29 11:43:43.0000001,20.5,2011-10-29 11:43:43 UTC,-73.958591,40.772458,-74.008149,40.738702,1
83026,2010-08-27 08:37:00.000000176,6.5,2010-08-27 08:37:00 UTC,-73.980912,40.748038,-73.967813,40.765687,1
53270,2012-08-08 12:55:00.00000089,7.3,2012-08-08 12:55:00 UTC,-73.975217,40.77852,-73.977685,40.764212,1
80349,2009-03-22 04:10:00.00000055,15.7,2009-03-22 04:10:00 UTC,-74.00886700000002,40.713577,-73.931395,40.695472,5
71080,2012-04-20 16:59:27.0000003,10.1,2012-04-20 16:59:27 UTC,-73.978177,40.755388,-73.958362,40.77883900000001,1
21800,2009-01-15 22:17:10.0000003,27.8,2009-01-15 22:17:10 UTC,-73.874482,40.774006,-73.993181,40.682942,1
94513,2010-07-12 15:30:00.000000160,10.9,2010-07-12 15:30:00 UTC,-73.961123,40.76057700000001,-73.984583,40.747897,1
38580,2014-04-16 09:56:00.000000162,15.0,2014-04-16 09:56:00 UTC,-73.966627,40.753112,-73.961337,40.77922,1
60184,2012-04-08 19:53:00.000000120,6.9,2012-04-08 19:53:00 UTC,-73.97803499999998,40.752085,-73.98566,40.735342,1
14197,2012-07-20 19:18:00.000000165,4.5,2012-07-20 19:18:00 UTC,-73.996972,40.766292,-73.986242,40.763992,1
55146,2010-05-11 06:19:07.0000001,11.7,2010-05-11 06:19:07 UTC,-73.96974,40.797085,-73.983646,40.74805900000001,1
91114,2011-10-25 15:02:19.0000004,16.1,2011-10-25 15:02:19 UTC,-74.005163,40.7261,-73.968719,40.774699,2
10517,2014-01-24 01:04:29.0000001,22.0,2014-01-24 01:04:29 UTC,-73.956091,40.721485,-73.989948,40.757537,1
20039,2010-10-15 13:21:45.0000003,7.7,2010-10-15 13:21:45 UTC,-73.970578,40.752508,-73.991127,40.750423,1
61644,2010-11-15 18:46:00.000000250,9.3,2010-11-15 18:46:00 UTC,-73.984717,40.755858,-73.974053,40.739865,1
87785,2009-12-27 10:08:17.0000002,6.5,2009-12-27 10:08:17 UTC,-73.996659,40.73732,-73.978155,40.752427,1
17931,2011-01-29 00:29:00.000000116,14.9,2011-01-29 00:29:00 UTC,-73.999332,40.744172,-73.98054,40.764803,1
86055,2010-10-11 01:14:49.0000001,6.9,2010-10-11 01:14:49 UTC,-73.990204,40.71905,-73.961235,40.711318,1
68706,2012-06-29 19:55:00.000000159,10.1,2012-06-29 19:55:00 UTC,-73.96906700000002,40.768362,-74.003827,40.750772,5
36734,2013-10-17 22:34:49.0000001,24.0,2013-10-17 22:34:49 UTC,-73.990115,40.732413,-73.96038399999998,40.657318,1
56957,2013-03-26 19:26:00.00000019,9.0,2013-03-26 19:26:00 UTC,-73.993225,40.747655,-73.982035,40.765072,1
98166,2013-11-01 01:00:00.0000006,7.5,2013-11-01 01:00:00 UTC,-73.990077,40.731945,-74.005367,40.740022,1
11152,2011-03-04 07:58:00.00000022,14.9,2011-03-04 07:58:00 UTC,0.0,0.0,0.0,0.0,1
72927,2012-03-18 18:51:15.0000004,6.5,2012-03-18 18:51:15 UTC,-73.98275799999998,40.772152,-73.97748299999998,40.753785,1
31732,2014-08-03 13:34:00.0000006,11.0,2014-08-03 13:34:00 UTC,-73.999578,40.719565,-73.994876,40.750142,2
28406,2015-06-25 15:26:14.0000005,8.0,2015-06-25 15:26:14 UTC,-73.9542465209961,40.781288146972656,-73.96300506591797,40.76936340332031,1
81958,2012-09-13 19:21:34.0000005,9.5,2012-09-13 19:21:34 UTC,-74.000488,40.74681500000001,-74.006068,40.724718,1
23213,2012-01-11 19:26:30.0000001,7.3,2012-01-11 19:26:30 UTC,-73.999258,40.722634,-73.983366,40.726706,3
11212,2011-07-07 15:47:00.00000084,8.9,2011-07-07 15:47:00 UTC,-73.963498,40.77727700000001,-73.971375,40.758157,1
4491,2010-08-30 10:23:26.0000007,4.1,2010-08-30 10:23:26 UTC,-73.982137,40.77203,-73.9739,40.79447800000001,1
59107,2011-03-04 21:55:06.0000004,4.9,2011-03-04 21:55:06 UTC,-73.971138,40.758881,-73.980297,40.745827,1
60987,2014-07-29 13:43:40.0000004,6.0,2014-07-29 13:43:40 UTC,-74.010564,40.710991,-74.001583,40.722307,2
87601,2009-03-13 20:10:00.00000054,8.1,2009-03-13 20:10:00 UTC,-73.98266,40.76461,-73.98210300000002,40.744453,5
33708,2014-03-21 12:16:00.000000184,11.0,2014-03-21 12:16:00 UTC,0.0,0.0,0.0,0.0,1
69808,2014-03-06 00:23:16.0000002,9.5,2014-03-06 00:23:16 UTC,-73.988809,40.748263,-73.98076800000003,40.729781,1
55630,2010-09-16 09:21:00.000000227,4.9,2010-09-16 09:21:00 UTC,-73.981388,40.729097,-73.982543,40.723242,5
64011,2010-03-25 21:20:00.00000088,8.1,2010-03-25 21:20:00 UTC,-73.998713,40.716837,-73.989992,40.690023,1
90212,2013-12-30 22:10:00.000000161,6.5,2013-12-30 22:10:00 UTC,-73.98530699999998,40.753777,-73.976395,40.765405,4
31902,2010-04-30 00:04:39.0000001,16.5,2010-04-30 00:04:39 UTC,-73.985422,40.758054,-73.93771,40.796157,1
13307,2012-03-03 16:02:03.0000004,7.7,2012-03-03 16:02:03 UTC,-73.975996,40.757434,-73.99982,40.743482,2
61203,2014-11-06 18:26:35.0000005,5.0,2014-11-06 18:26:35 UTC,-74.002723,40.739442,-74.002962,40.749337,1
71872,2015-01-09 17:44:45.0000004,7.5,2015-01-09 17:44:45 UTC,-73.97615051269531,40.73996353149415,-73.9684829711914,40.759910583496094,2
68046,2013-01-11 06:07:03.0000001,28.8,2013-01-11 06:07:03 UTC,-73.957296,40.774526,-73.872751,40.774435,1
9291,2015-02-18 09:21:57.0000009,41.83,2015-02-18 09:21:57 UTC,-73.98928833007811,40.757808685302734,-73.87271881103516,40.77444458007813,1
85855,2015-01-16 10:09:45.0000003,4.0,2015-01-16 10:09:45 UTC,-73.97184753417969,40.75371170043945,-73.9749298095703,40.75345230102539,2
64573,2010-05-20 20:20:00.00000094,4.9,2010-05-20 20:20:00 UTC,-73.96880999999998,40.767775,-73.955563,40.768348,1
56906,2009-10-06 13:41:05.0000001,10.1,2009-10-06 13:41:05 UTC,-73.962346,40.773214,-73.98086500000002,40.747575,1
87033,2012-07-13 17:45:00.000000143,12.9,2012-07-13 17:45:00 UTC,-73.963257,40.793697,-73.970835,40.758037,1
99601,2011-06-12 00:02:00.0000009,14.1,2011-06-12 00:02:00 UTC,-73.987142,40.72927,-73.997825,40.764,5
77865,2010-03-16 22:52:46.0000001,6.5,2010-03-16 22:52:46 UTC,-73.958662,40.775037,-73.946005,40.78995,1
51211,2011-03-15 21:09:00.000000174,7.3,2011-03-15 21:09:00 UTC,-74.00027299999998,40.702957,-74.006153,40.708075,2
15144,2013-03-19 00:52:00.00000011,14.0,2013-03-19 00:52:00 UTC,-73.981593,40.724532,-73.94788,40.723982,3
91633,2011-12-09 09:03:00.000000242,14.9,2011-12-09 09:03:00 UTC,-74.009105,40.713743,-73.97300200000002,40.759415,1
2107,2013-10-16 21:04:00.000000208,10.0,2013-10-16 21:04:00 UTC,-73.986062,40.72228,-74.009183,40.738122,1
45646,2014-12-04 22:49:50.0000004,13.0,2014-12-04 22:49:50 UTC,-74.005195,40.719096,-74.01626999999998,40.705217,2
88208,2012-08-18 10:49:00.0000003,10.9,2012-08-18 10:49:00 UTC,-73.947102,40.77613,-73.967052,40.803577,1
18429,2010-07-06 20:34:00.000000189,4.1,2010-07-06 20:34:00 UTC,-73.961807,40.76281,-73.973223,40.763883,1
4920,2015-03-19 21:11:44.0000005,0.01,2015-03-19 21:11:44 UTC,-74.04649353027344,40.71525192260742,-74.04649353027344,40.71525192260742,1
83143,2009-03-07 22:12:52.0000002,4.2,2009-03-07 22:12:52 UTC,-73.978751,40.762525,-73.975562,40.765669,1
99587,2009-08-20 18:42:00.000000132,4.9,2009-08-20 18:42:00 UTC,-73.983253,40.76178,-73.98710200000002,40.755317,3
58817,2010-11-19 19:54:14.0000001,6.9,2010-11-19 19:54:14 UTC,-73.955916,40.77609,-73.968471,40.790758,1
237,2013-12-21 02:41:00.00000087,7.5,2013-12-21 02:41:00 UTC,-73.99534200000002,40.678982,-74.014195,40.677197,2
31509,2012-05-18 03:24:00.00000049,17.3,2012-05-18 03:24:00 UTC,-73.981117,40.781712,-73.92707800000002,40.865137,5
29349,2009-04-15 20:32:00.000000189,27.7,2009-04-15 20:32:00 UTC,-73.87294,40.7741,-74.001483,40.707935,1
97249,2014-05-18 20:20:00.000000160,26.0,2014-05-18 20:20:00 UTC,-73.988585,40.727487,-73.937652,40.828717,5
22524,2015-03-29 13:22:39.0000002,8.5,2015-03-29 13:22:39 UTC,-74.00236511230467,40.730140686035156,-74.00458526611328,40.71952438354492,1
57782,2011-11-08 16:12:10.0000001,9.3,2011-11-08 16:12:10 UTC,-73.982557,40.692071,-74.006662,40.704333,1
60826,2014-10-29 09:18:00.000000102,8.5,2014-10-29 09:18:00 UTC,-73.96831999999998,40.755662,-73.98403,40.745887,1
7316,2011-05-16 13:52:00.000000173,6.1,2011-05-16 13:52:00 UTC,-73.963985,40.773555,-73.946965,40.781248,1
64294,2012-03-02 23:19:44.0000003,6.5,2012-03-02 23:19:44 UTC,-73.990953,40.724238,-73.980632,40.729988,0
33568,2015-06-14 16:59:45.0000001,18.5,2015-06-14 16:59:45 UTC,-73.9558868408203,40.77608871459961,-73.9983901977539,40.74212646484375,1
23882,2011-06-19 00:45:11.0000002,8.1,2011-06-19 00:45:11 UTC,-73.979838,40.784248,-73.956293,40.771897,1
56611,2010-04-17 15:24:00.00000086,8.9,2010-04-17 15:24:00 UTC,-73.981612,40.779977,-73.957732,40.76275,2
85023,2012-08-10 18:52:02.0000005,5.3,2012-08-10 18:52:02 UTC,-73.958107,40.760545,-73.96994000000002,40.762091,4
94269,2010-10-21 13:16:20.0000004,12.9,2010-10-21 13:16:20 UTC,-73.987411,40.729101,-73.970323,40.685367,2
14685,2011-11-20 18:39:21.0000004,12.1,2011-11-20 18:39:21 UTC,-74.004263,40.706907,-73.959814,40.688078,1
52200,2013-06-23 19:23:00.00000020,57.33,2013-06-23 19:23:00 UTC,-73.97771,40.746207,-73.78224200000002,40.644272,1
33686,2014-09-26 15:07:47.0000002,5.0,2014-09-26 15:07:47 UTC,-73.981507,40.780958,-73.98252099999998,40.770704,1
62028,2012-04-02 18:49:00.00000013,8.5,2012-04-02 18:49:00 UTC,-73.953695,40.785263,-73.98147,40.7806,1
12598,2010-10-11 20:57:43.0000001,5.3,2010-10-11 20:57:43 UTC,-74.001455,40.736823,-73.98611600000002,40.726857,1
14887,2010-12-23 12:32:00.000000173,7.7,2010-12-23 12:32:00 UTC,-74.00256800000002,40.739508,-73.995462,40.726918,1
26825,2012-08-30 22:49:13.0000001,10.5,2012-08-30 22:49:13 UTC,-73.954697,40.773229,-73.98225,40.768819,1
23932,2010-03-23 01:05:43.0000003,15.3,2010-03-23 01:05:43 UTC,-74.001784,40.732415,-73.944776,40.802492,2
65499,2014-12-13 17:59:43.0000003,7.0,2014-12-13 17:59:43 UTC,-73.960819,40.78109600000001,-73.97134399999999,40.792591,2
66275,2009-04-05 22:44:15.0000001,4.2,2009-04-05 22:44:15 UTC,-74.001864,40.73023,-74.004418,40.733453,1
18516,2012-06-11 09:47:18.0000001,4.5,2012-06-11 09:47:18 UTC,-74.010747,40.7101,-74.003068,40.718868,1
843,2009-09-12 23:21:00.000000119,12.5,2009-09-12 23:21:00 UTC,-73.957882,40.7142,-73.98447,40.678,2
87842,2013-12-13 13:04:00.00000074,6.0,2013-12-13 13:04:00 UTC,-73.983067,40.76778,-73.97775,40.761935,2
96871,2012-11-24 08:02:00.0000002,8.5,2012-11-24 08:02:00 UTC,-73.97388199999997,40.756612,-73.998032,40.760542,1
57656,2012-09-22 17:15:37.0000003,3.5,2012-09-22 17:15:37 UTC,0.0,0.0,0.0,0.0,1
64085,2014-12-22 19:16:22.0000004,24.5,2014-12-22 19:16:22 UTC,-73.95975899999998,40.779679,-73.99483199999997,40.725696,2
98833,2013-06-27 08:08:26.0000001,10.0,2013-06-27 08:08:26 UTC,-73.971822,40.756855,-73.98791999999997,40.747707,3
31023,2009-03-11 18:22:31.0000001,5.1,2009-03-11 18:22:31 UTC,-73.997828,40.736125,-73.990723,40.745819,1
69539,2010-05-26 16:44:00.00000017,6.1,2010-05-26 16:44:00 UTC,-73.94724000000002,40.78414,-73.960727,40.76651500000001,5
46608,2010-11-24 09:07:31.0000005,5.3,2010-11-24 09:07:31 UTC,-73.97831,40.760912,-73.978814,40.772195,1
54339,2015-02-05 07:36:43.0000001,12.0,2015-02-05 07:36:43 UTC,-73.99146270751955,40.73336791992188,-73.96995544433594,40.76442337036133,1
27733,2013-11-18 18:45:29.0000002,7.0,2013-11-18 18:45:29 UTC,-74.007825,40.724424,-73.99660300000002,40.744362,1
83134,2010-08-12 11:23:00.000000123,4.1,2010-08-12 11:23:00 UTC,-73.997573,40.722113,-73.99185,40.726643,1
78030,2013-05-26 17:42:00.00000088,7.5,2013-05-26 17:42:00 UTC,0.0,0.0,0.0,0.0,2
30826,2011-07-15 10:44:00.000000123,4.5,2011-07-15 10:44:00 UTC,0.0,0.0,0.0,0.0,1
61547,2012-06-11 17:25:00.000000112,5.3,2012-06-11 17:25:00 UTC,-73.98611700000002,40.743238,-73.9779,40.751557,1
81356,2014-09-22 14:14:12.0000002,11.5,2014-09-22 14:14:12 UTC,-73.96860500000003,40.758703,-73.986896,40.755934,1
18964,2009-02-08 18:56:00.000000188,12.5,2009-02-08 18:56:00 UTC,-73.985203,40.760085,-73.98285,40.724847,1
46329,2010-10-14 15:46:00.000000182,6.1,2010-10-14 15:46:00 UTC,-73.982147,40.742508,-73.982147,40.742508,2
36797,2010-12-03 04:01:00.00000053,9.3,2010-12-03 04:01:00 UTC,-73.988073,40.728198,-73.965947,40.712617,2
85919,2015-04-18 14:56:51.0000001,17.5,2015-04-18 14:56:51 UTC,-73.95475006103516,40.76575088500977,-73.99179077148438,40.73860549926758,5
40188,2015-02-04 12:20:05.0000002,5.0,2015-02-04 12:20:05 UTC,-73.9752426147461,40.755821228027344,-73.97054290771484,40.76203536987305,1
45488,2011-03-11 00:32:00.000000120,6.1,2011-03-11 00:32:00 UTC,-74.002183,40.725708,-73.993607,40.718742,1
37209,2012-08-30 00:10:00.00000065,8.9,2012-08-30 00:10:00 UTC,-73.990477,40.728642,-73.976535,40.747935,1
86299,2012-05-15 21:37:00.00000022,6.1,2012-05-15 21:37:00 UTC,-73.97198,40.75412,-73.97924300000003,40.763857,2
39304,2012-01-23 19:30:00.000000115,9.7,2012-01-23 19:30:00 UTC,-73.988202,40.745925,-73.99768,40.716857,1
7973,2012-07-20 20:14:00.000000217,10.1,2012-07-20 20:14:00 UTC,-73.983145,40.76656,-73.999423,40.745713,2
34416,2009-08-25 16:15:42.0000001,7.3,2009-08-25 16:15:42 UTC,-73.978365,40.747706,-73.981065,40.762666,2
60219,2012-12-24 21:33:00.00000042,13.0,2012-12-24 21:33:00 UTC,-73.99578000000002,40.738617,-73.982563,40.78168,1
74903,2011-01-13 10:33:00.00000082,7.7,2011-01-13 10:33:00 UTC,-73.96005,40.762775,-73.958095,40.783113,2
35047,2013-04-02 10:30:36.0000002,12.5,2013-04-02 10:30:36 UTC,-73.990668,40.72844,-73.99355200000002,40.752081,1
15623,2013-05-22 12:53:00.000000144,10.0,2013-05-22 12:53:00 UTC,40.786932,-73.975483,40.780217,-73.9529,1
50912,2011-02-19 00:13:00.00000091,8.5,2011-02-19 00:13:00 UTC,-73.984053,40.723957,-73.984053,40.723957,3
92738,2012-07-16 20:51:00.00000056,8.1,2012-07-16 20:51:00 UTC,-73.964838,40.755387,-73.989293,40.747598,5
79999,2012-12-03 04:32:00.00000022,13.5,2012-12-03 04:32:00 UTC,-73.941067,40.807602,-73.970897,40.7632,1
90341,2013-04-08 18:53:28.0000007,11.0,2013-04-08 18:53:28 UTC,-73.95809,40.776308,-73.974137,40.756303,1
70301,2012-04-24 21:55:00.000000199,4.5,2012-04-24 21:55:00 UTC,-74.001192,40.741537,-73.994262,40.751135,1
48464,2013-10-29 19:00:00.000000169,3.5,2013-10-29 19:00:00 UTC,-73.99079300000002,40.749635,-73.993953,40.746067,1
30946,2009-04-10 17:43:00.000000178,9.3,2009-04-10 17:43:00 UTC,-73.98886,40.75702800000001,-73.97150500000002,40.75636,5
11846,2009-11-08 00:03:00.000000119,10.9,2009-11-08 00:03:00 UTC,-73.986758,40.75633,-74.009907,40.711355,1
7017,2014-07-28 18:52:48.0000001,10.0,2014-07-28 18:52:48 UTC,-74.00133199999998,40.719923,-74.004083,40.742108,1
98717,2011-06-15 08:53:56.0000002,5.7,2011-06-15 08:53:56 UTC,-73.992142,40.725228,-73.988423,40.737514,1
87628,2015-03-10 06:50:57.0000005,9.0,2015-03-10 06:50:57 UTC,-73.99626159667969,40.73823547363281,-73.97281646728516,40.76386642456055,1
1679,2012-09-04 17:34:58.0000002,13.0,2012-09-04 17:34:58 UTC,-73.984202,40.745493,-73.956801,40.777962,1
51371,2015-01-30 22:14:26.0000001,11.5,2015-01-30 22:14:26 UTC,-73.97242736816406,40.74331283569336,-73.9915542602539,40.72689056396485,1
41575,2010-03-31 22:08:00.000000176,8.9,2010-03-31 22:08:00 UTC,-73.978573,40.747777,-74.004152,40.738048,1
63329,2010-10-11 17:15:00.00000085,5.7,2010-10-11 17:15:00 UTC,-73.956497,40.729633,-73.95565699999999,40.733797,5
23146,2012-05-03 08:09:00.000000225,26.1,2012-05-03 08:09:00 UTC,-73.958797,40.778292,-73.871862,40.774298,2
22426,2010-06-11 09:39:00.00000039,7.3,2010-06-11 09:39:00 UTC,-73.977065,40.787488,-73.954713,40.779183,4
35626,2013-07-02 11:55:00.00000058,5.5,2013-07-02 11:55:00 UTC,-73.973947,40.756817,-73.966623,40.76739,1
75986,2009-08-05 16:20:37.0000005,4.5,2009-08-05 16:20:37 UTC,-73.987449,40.740781,-73.981377,40.749916,1
78379,2015-04-04 01:01:15.0000002,6.5,2015-04-04 01:01:15 UTC,-73.97159576416014,40.757171630859375,-73.9835433959961,40.74972534179688,1
20040,2012-01-25 11:08:18.0000001,4.9,2012-01-25 11:08:18 UTC,-73.95342,40.777798,-73.953412,40.770253,1
14514,2013-01-16 03:11:04.0000001,18.0,2013-01-16 03:11:04 UTC,-73.844208,40.721318,-73.90333000000003,40.755348,1
63847,2012-05-18 21:43:53.0000002,8.9,2012-05-18 21:43:53 UTC,-73.980765,40.741935,-74.004634,40.733424,1
51397,2015-01-06 18:16:55.0000007,6.5,2015-01-06 18:16:55 UTC,-73.93855285644531,40.8049430847168,-73.93919372558595,40.79350280761719,1
71727,2013-12-24 21:43:00.000000123,11.0,2013-12-24 21:43:00 UTC,-73.984987,40.748057,-73.99265799999998,40.713312,2
24579,2010-07-02 23:40:46.0000001,10.9,2010-07-02 23:40:46 UTC,-73.990311,40.730416,-73.98445799999998,40.764758,1
6278,2013-05-26 01:19:22.0000002,5.0,2013-05-26 01:19:22 UTC,-74.0039,40.74175200000001,-74.000355,40.747837,1
8624,2010-07-19 17:01:00.00000063,8.1,2010-07-19 17:01:00 UTC,-73.981483,40.74691,-74.00044,40.722383,2
1639,2012-04-02 08:06:40.0000003,10.1,2012-04-02 08:06:40 UTC,-74.00393299999998,40.743052,-73.978861,40.755938,1
63210,2013-03-25 15:00:00.000000149,6.5,2013-03-25 15:00:00 UTC,-74.00775,40.715155,-73.99534,40.728882,5
70718,2014-05-01 00:46:00.00000025,15.5,2014-05-01 00:46:00 UTC,-73.977132,40.755582,-73.911487,40.75868,4
43857,2010-12-11 03:36:00.00000070,4.9,2010-12-11 03:36:00 UTC,-73.982885,40.74945,-73.978667,40.761542,1
31566,2012-05-18 00:00:00.000000142,10.5,2012-05-18 00:00:00 UTC,-73.982175,40.759677,-73.977375,40.747327,1
76009,2012-09-21 22:37:52.0000006,17.0,2012-09-21 22:37:52 UTC,-73.990499,40.759879,-73.926436,40.762413,1
296,2011-10-21 22:01:00.000000224,50.9,2011-10-21 22:01:00 UTC,-73.996928,40.731627,-73.735168,40.682347,6
87506,2015-05-13 08:14:35.0000007,10.0,2015-05-13 08:14:35 UTC,-73.98855590820312,40.73518371582031,-73.9841537475586,40.75071334838867,1
4269,2012-08-27 19:47:55.0000004,3.3,2012-08-27 19:47:55 UTC,-73.98971999999998,40.774611,-73.983085,40.773226,1
99809,2012-09-10 11:07:00.000000100,3.5,2012-09-10 11:07:00 UTC,-73.984945,40.753647,-73.981638,40.75778,1
53191,2011-07-03 16:32:00.00000051,10.9,2011-07-03 16:32:00 UTC,-73.85743199999997,40.68010200000001,-73.814417,40.670848,1
30500,2013-01-18 18:43:46.0000001,11.0,2013-01-18 18:43:46 UTC,-74.006058,40.7403,-73.983817,40.725873,1
21321,2012-09-15 00:12:43.0000003,7.0,2012-09-15 00:12:43 UTC,-74.013971,40.702545,-74.010752,40.711221,4
50632,2010-04-22 09:38:47.0000002,10.9,2010-04-22 09:38:47 UTC,-73.994937,40.739963,-73.970843,40.764012,1
42386,2014-06-12 07:41:00.000000183,18.5,2014-06-12 07:41:00 UTC,-73.95188,40.773445,-73.99139699999998,40.749077,2
31042,2013-11-05 14:08:00.00000050,7.0,2013-11-05 14:08:00 UTC,-73.965897,40.768582,-73.977112,40.759203,5
80080,2011-03-07 12:33:19.0000004,4.5,2011-03-07 12:33:19 UTC,-73.958072,40.778749,-73.959908,40.771196,1
53488,2009-02-08 10:37:00.000000101,7.7,2009-02-08 10:37:00 UTC,-73.971385,40.755817,-73.97168,40.781128,4
60845,2014-06-12 07:50:00.000000136,8.0,2014-06-12 07:50:00 UTC,-73.98252,40.750487,-73.982455,40.761817,1
37210,2011-03-28 20:43:01.0000001,4.9,2011-03-28 20:43:01 UTC,-73.98312800000002,40.750423,-73.986391,40.742707,2
